cruise_id,cruise_group,cruise_start,cruise_end,cruise_sampling_window,cruise_duration_days,model_window_start,model_window_end,full_model_window,model_window_days,release_region_type,region,station,latitude,longitude,requested_release_timing,receiving_regions,requested_model_task,main_reason,interpretation_note
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Upper Keys,2,25.64166667,-80.10516667,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Upper Keys,MR,25.01016667,-80.38116667,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,57,25.35166667,-81.265,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,57.1,25.3515,-81.3355,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,57.2,25.35266667,-81.49116667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,57.3,25.354,-81.65683333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,58,25.16616667,-81.65783333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,59,25.167,-81.49316667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,60,25.16633333,-81.33616667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Everglades,62,25.16683333,-81.2345,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Ten Thousand Islands,30,25.39983333,-82.2105,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Ten Thousand Islands,31,25.7405,-81.945,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Ten Thousand Islands,33,25.91066667,-81.80033333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Ten Thousand Islands,41,25.73333333,-81.57566667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,source_release_point,Ten Thousand Islands,45,25.58316667,-81.47383333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Lower Keys,19,24.60833333,-81.42116667,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Lower Keys,21.5,24.486,-81.3875,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Lower Keys,21LK,24.53716667,-81.41333333,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Lower Keys,22,24.4555,-81.82783333,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Lower Keys,24,24.53766667,-81.82816667,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Middle Keys,12,24.71366667,-80.831,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Middle Keys,15,24.64383333,-81.01583333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Middle Keys,15.5,24.59266667,-80.99133333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Middle Keys,16,24.67283333,-81.202,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Middle Keys,7,24.82,-80.7475,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Upper Keys,1,25.6455,-80.12583333,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,keys_receiving_check_point,Upper Keys,6.5,25.0485,-80.28566667,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Everglades,50,25.4525,-81.35216667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Everglades,53,25.4535,-81.22466667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Everglades,54,25.345,-81.1535,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Everglades,69,24.93016667,-81.09433333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Ten Thousand Islands,34,25.9495,-81.76783333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Ten Thousand Islands,39,25.7825,-81.48183333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Ten Thousand Islands,45,25.5825,-81.47016667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
WS1015,random_comparison_cruise,2010-08-16,2010-08-20,2010-08-16 to 2010-08-20,5,2010-08-09,2010-08-20,2010-08-09 to 2010-08-20,12,source_release_point,Ten Thousand Islands,49,25.583,-81.29133333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,random comparison source station from Everglades or Ten Thousand Islands,This is a particle release/start point from the freshwater source region.
